,Date,USD,EUR,BRL,CAD,HKD,PHP,DKK,HUF,CZK,GBP,RON,SEK,IDR,INR,RUB,HRK,JPY,THB,CHF,MYR,BGN,TRY,CNY,NOK,NZD,ZAR,MXN,SGD,AUD,ILS,KRW,PLN,ISK
517,2012-01-04,1.0,0.7723200494,1.8308619092,1.015832561,7.7683812172,43.8415199259,5.7430491196,247.1501390176,19.8957367933,0.6418751931,3.3375810936,6.8724899598,9147.4745134384,52.9294099475,31.8319431572,5.8301668211,76.7917825147,31.5299660179,0.9419215323,3.1370095768,1.5105035527,1.87480692,6.296570899,5.9472505406,1.2706209453,8.1293636083,13.7411955514,1.2896200185,0.969416126,3.858819895,1151.2279888786,3.4673308619,
518,2012-01-05,1.0,0.7793017456,1.8353335411,1.0161315461,7.7655081047,44.0921134663,5.7948877805,249.9844139651,20.1948254364,0.6442877182,3.3813902743,6.8937811721,9196.4385910224,52.9247194514,32.016053616,5.8704800499,76.8937032419,31.6302992519,0.9497350374,3.1475218204,1.5241583541,1.8847412718,6.3107855362,5.9869856608,1.2779769327,8.1856296758,13.7188279302,1.2906795511,0.9734258105,3.8507637157,1155.5252493766,3.5110660848,
519,2012-01-06,1.0,0.7827175955,1.8411865999,1.0215247339,7.7652629931,44.1170945523,5.8195053225,249.2564182843,20.2340325611,0.6468378209,3.40169067,6.918284283,9105.0015654352,52.7246399499,31.9740137758,5.897777082,77.1446462116,31.6797119599,0.953115216,3.1434721353,1.5308390733,1.875,6.3156700063,6.0069661866,1.2795084534,8.1591264872,13.7333281152,1.2936756418,0.9762053851,3.8400125235,1160.8562930495,3.5201158422,
520,2012-01-09,1.0,0.7856693903,1.8445160277,1.0281269642,7.7649277184,44.1994028913,5.8419233187,247.6979886864,20.2844123193,0.6473915776,3.4226115651,6.9408390949,9148.3579509742,52.5023570082,31.9256756757,5.918840352,76.8934632307,31.7803268385,0.9537240729,3.1535197989,1.5366121936,1.8733500943,6.3145034569,6.0158705217,1.274434318,8.1501414205,13.7425361408,1.2972972973,0.9795725959,3.841530484,1160.6536769327,3.5214487744,
521,2012-01-10,1.0,0.7807620237,1.7980949407,1.0166302311,7.7663179263,43.9842286071,5.8053560275,243.8397876327,20.131948782,0.6466271081,3.4056839475,6.8800749532,9152.3188632105,51.7949718926,31.5349781387,5.8810899438,76.8191755153,31.6302311056,0.947532792,3.1329637726,1.527014366,1.867660837,6.3130855715,5.9771236727,1.2568707058,8.0722985634,13.5700343535,1.2887257964,0.9665053092,3.8254996877,1154.3488444722,3.4842286071,
522,2012-01-11,1.0,0.7862871521,1.8035068407,1.0165120302,7.7678880327,43.9385123447,5.8470671489,245.2665513446,20.3027205535,0.6493945589,3.4337159931,6.9261676364,9160.2060072338,51.8650731247,31.7168579965,5.9278188394,76.9539235729,31.820254757,0.9529800283,3.1400377418,1.537820412,1.8612203177,6.314200346,6.0154898569,1.2593175028,8.1361849347,13.6600094354,1.2927347067,0.9719295487,3.8462808618,1161.204591917,3.5075483567,
523,2012-01-12,1.0,0.7851758794,1.7898084171,1.0164886935,7.7679805276,44.0295226131,5.8390389447,241.7399497487,20.0855841709,0.6521278266,3.4147298995,6.9499842965,9172.3382537688,51.5201005025,31.6370917085,5.9241520101,76.8844221106,31.7996231156,0.9510050251,3.1399968593,1.5356469849,1.848696608,6.3180747487,6.0277952261,1.2551036432,8.0566896985,13.5823649497,1.2909076633,0.9660018844,3.837468593,1154.7738693467,3.4855527638,
524,2012-01-13,1.0,0.7830240388,1.7805966643,1.0194189962,7.7672852557,43.7741758672,5.8229582648,242.5103750685,19.9279617884,0.6524156292,3.3940176963,6.960457286,9161.8119176259,51.4478114478,31.7161537859,5.9102654451,76.7833372485,31.7696343278,0.947459087,3.1324876674,1.5314384152,1.8512254326,6.3149322684,6.0238039308,1.2598856785,8.0394644116,13.544984731,1.2894839872,0.9681309216,3.831336622,1148.3282436771,3.4500039151,
525,2012-01-16,1.0,0.7893282816,1.7838029837,1.0205225353,7.7687268135,43.8156129134,5.8685768411,244.4944352356,20.2028573684,0.6531296866,3.405162207,7.0051306338,9200.1105059594,51.4247375483,31.7420475176,5.9604546531,76.7621753887,31.8896519062,0.954534691,3.1394743074,1.5437682532,1.8535006709,6.3165206409,6.0545425843,1.2615044597,8.0915620807,13.5474780961,1.2904728076,0.9700055253,3.8511326861,1152.1745994159,3.4672823427,
526,2012-01-17,1.0,0.7818608288,1.7717748241,1.0124315872,7.76606724,43.6121970289,5.8133698202,243.1039874902,20.054730258,0.6492963253,3.3888975762,6.9097732604,9105.3557466771,50.6473807662,31.5072713057,5.8987490227,76.7787333855,31.7974980453,0.945269742,3.1175136826,1.5291634089,1.8391712275,6.3185301016,5.9917904613,1.2494917905,8.0275215012,13.4699765442,1.2832681783,0.9600469116,3.8329163409,1143.1978107897,3.4164972635,
527,2012-01-18,1.0,0.7793624815,1.7791286727,1.0133270984,7.7623723794,43.3419063206,5.7951056036,238.6018237082,19.9088145897,0.6498714052,3.3925648819,6.8767827917,9052.1237627621,50.3990335905,31.4927129608,5.8888629101,76.7905853012,31.7403164212,0.9420933676,3.1190086509,1.5242771413,1.8400748188,6.3116670563,6.0045982386,1.2400436443,8.0351492479,13.3673914738,1.2794014496,0.9620450472,3.8068739771,1142.062193126,3.388512197,
528,2012-01-19,1.0,0.7745333437,1.7662458369,1.0078227868,7.7612888235,43.4877236465,5.7592750368,233.9942684533,19.5941445279,0.647200062,3.3644179382,6.7852993571,8977.2519556967,50.2803810704,31.4147626055,5.8601192781,76.8259623577,31.6296181551,0.9353264658,3.1034776547,1.5148323135,1.8294477577,6.3159321509,5.9344744791,1.24715359,7.9330028658,13.2693826969,1.274029897,0.9597242661,3.7846022771,1136.0312911471,3.3498567113,
529,2012-01-20,1.0,0.775073632,1.7674779104,1.0134862812,7.7619748876,43.3576189738,5.7636025422,236.1494341962,19.7380251124,0.6463339017,3.3669198574,6.8054565184,8945.7835994419,50.2813517284,31.3557587971,5.8649821733,77.1430785925,31.5602232212,0.9360564254,3.1015346458,1.5158890095,1.832274066,6.334831809,5.9370640211,1.245620834,7.972252364,13.2729809332,1.2760037204,0.959463649,3.7898775384,1134.2892574795,3.3480080608,
530,2012-01-23,1.0,0.7682261658,1.7534762234,1.0086041331,7.7600829684,43.2849350849,5.7123761235,231.9197971883,19.4737650764,0.6424291311,3.3358684797,6.744334332,8945.5174003227,49.9946224168,30.9856341707,5.8157025428,76.8994391949,31.3897211339,0.9265575786,3.0828916033,1.502496735,1.8199277867,6.3132058078,5.8880694476,1.2297764462,7.9148037182,13.1080125989,1.265883076,0.9473765076,3.7702235538,1130.2988399785,3.2920795882,
531,2012-01-24,1.0,0.7690532954,1.762900869,1.0123817581,7.7606706145,43.163116204,5.7180650619,232.546335461,19.5508728755,0.6418518803,3.3399984619,6.7630546797,9002.8070445282,50.1053603015,30.9090979005,5.8205798662,77.5897869722,31.4696608475,0.9278628009,3.087518265,1.5041144351,1.8278089672,6.3110051527,5.8747981235,1.2375605629,7.9860801354,13.2250249942,1.2710143813,0.9558563408,3.7849726986,1132.8001230485,3.3056986849,
532,2012-01-25,1.0,0.7726781023,1.7640241076,1.0132900634,7.761010663,43.134755061,5.7443208159,230.551692165,19.6036161335,0.642906815,3.3605316025,6.8386648122,8891.7168907433,50.2449389584,30.7437799413,5.8513367331,78.0559418946,31.6002163499,0.9330088085,3.0832174316,1.5112038325,1.82815639,6.3137845773,5.9360995209,1.2412301035,8.0462061505,13.1584762788,1.2708236749,0.9555710091,3.7882089322,1129.3385875444,3.3198887344,
533,2012-01-26,1.0,0.7607455306,1.7382274629,1.0015975656,7.7568657284,42.7371624192,5.6556104983,224.2677824268,19.1654621529,0.6375047547,3.3022441993,6.7535184481,8958.3796120198,50.2449600609,30.2921262838,5.7694941042,77.5808292126,31.280334728,0.91829593,3.0404716622,1.4878661088,1.7938379612,6.3070368962,5.8170406999,1.2174971472,7.8205401293,12.9237732978,1.2560669456,0.937694941,3.7580068467,1121.589958159,3.2308862685,
534,2012-01-27,1.0,0.7607455306,1.7423354888,0.9987828072,7.755572461,42.8398630658,5.6550019019,223.6211487258,19.1373145683,0.6366298973,3.3059718524,6.7680486877,8983.8950171168,49.3952073032,30.2320273868,5.7586915177,76.9722327881,31.129707113,0.9188284519,3.0384937238,1.4878661088,1.7793077216,6.3138075314,5.8158995816,1.2133130468,7.7622670217,12.9329783188,1.2540890072,0.937694941,3.7543552682,1122.5865348041,3.2108786611,
535,2012-01-30,1.0,0.7627765065,1.7482074752,1.0057208238,7.7579710145,43.115942029,5.6705568268,225.8123569794,19.2753623188,0.6375286041,3.3089244851,6.7884057971,9029.6338672769,49.7597254005,30.4309687262,5.7832189169,76.6819221968,31.1998474447,0.9188405797,3.058504958,1.4918382914,1.7908466819,6.3186117468,5.8588863463,1.2236460717,7.8584286804,12.9994660564,1.2603356217,0.9479023646,3.7672006102,1129.9466056445,3.2452326468,
536,2012-01-31,1.0,0.758955677,1.7374772313,0.9968123862,7.7560716454,42.8855494839,5.6425318761,223.0646630237,19.116575592,0.6338038859,3.2952337583,6.7522009715,8982.6654523376,49.4353369763,30.1229508197,5.7513661202,76.3737097753,30.9297207043,0.9143897996,3.0455373406,1.4843655131,1.7706435944,6.3085154827,5.810564663,1.2081056466,7.7815725562,12.9200060716,1.2512902247,0.9385245902,3.7311020036,1121.7289010322,3.2060564663,
537,2012-02-01,1.0,0.7590132827,1.7386717268,0.9989373814,7.7552941176,42.8516129032,5.6422770398,222.0037950664,19.0944971537,0.6308918406,3.2992030361,6.7473244782,8977.9734345351,49.165085389,30.2026565465,5.7518026565,76.1214421252,30.939658444,0.914459203,3.0419734345,1.4844781784,1.7633396584,6.3064895636,5.809487666,1.2022011385,7.7335104364,12.9539278937,1.2520683112,0.9344971537,3.7318406072,1123.9468690702,3.1882352941,
538,2012-02-02,1.0,0.7637085688,1.7337711929,1.0002291126,7.7547731786,42.702764625,5.6770276463,223.6673285474,19.2080342141,0.632083397,3.3228959829,6.7637849397,8955.2925003819,49.1446464029,30.2936459447,5.7923476401,76.1111959676,30.9301970368,0.9201160837,3.0170307011,1.4936612189,1.7672216282,6.3060943944,5.8408431343,1.201160837,7.7171223461,12.9120207729,1.2478234306,0.9352375134,3.7305636169,1119.8869711318,3.2073468764,
539,2012-02-03,1.0,0.7598784195,1.7253799392,1.0022036474,7.7559270517,42.5425531915,5.6484042553,221.7325227964,19.0455927052,0.6323708207,3.304331307,6.7234042553,8970.8662613982,48.8047112462,30.2502279635,5.7631458967,76.2158054711,30.8799392097,0.9156534954,3.0103343465,1.4861702128,1.756231003,6.3101823708,5.8085106383,1.2028115502,7.6194528875,12.8350303951,1.2462765957,0.9354863222,3.7067629179,1117.6139817629,3.1863221884,
540,2012-02-06,1.0,0.7667535654,1.7289526146,0.9982364668,7.7545621837,42.5801257476,5.7001993559,224.666462199,19.1535040638,0.6349486275,3.329243981,6.7493482595,8985.0329704033,49.0553596074,30.2295660175,5.8142922865,76.6523539334,30.9799110566,0.9252415274,3.0190154884,1.4996166232,1.7648366815,6.3126054286,5.8215764453,1.2054132802,7.6253642079,12.7209783775,1.2500383377,0.9348259469,3.7227419107,1121.9674896488,3.2027296427,
541,2012-02-07,1.0,0.762601998,1.7262258827,0.998093495,7.7542896362,42.4883703195,5.6688782125,222.4204987417,19.0650499504,0.6331121788,3.319072676,6.7272935255,8992.5036223595,49.3449248837,29.9603446961,5.776710135,76.7711431404,30.9700297415,0.921757035,3.012964234,1.4914969877,1.7597803706,6.3115229162,5.8129337299,1.2008693663,7.5937619157,12.7050255472,1.2483794708,0.9274002898,3.7329367803,1119.0269198505,3.1863799283,
542,2012-02-08,1.0,0.7533524183,1.7216362815,0.9943498569,7.7540304354,42.2698508362,5.5995178545,218.2085279494,18.6921802019,0.6290116016,3.2774596956,6.6509718246,8883.3358445081,49.1449450053,29.801868314,5.712144041,76.9248154287,30.7299984933,0.9126111195,3.0042187735,1.4734066596,1.7470995932,6.29908091,5.7473255989,1.1913515142,7.5454271508,12.6737984029,1.2444628597,0.9229320476,3.7001657375,1115.6471297273,3.1469790568,
543,2012-02-09,1.0,0.7525586996,1.7220048164,0.994807345,7.7555689344,42.2426249247,5.5930162553,218.9193257074,18.802679109,0.629628236,3.2762642986,6.6259030704,8922.1026490066,49.3550571945,29.7671583384,5.7086845274,77.2350993377,30.7503010235,0.9108217941,3.0105358218,1.4718543046,1.755794702,6.3001956653,5.7420228778,1.1962673089,7.5977573751,12.7005568934,1.2453341361,0.9252709211,3.7168874172,1116.6465984347,3.158564118,
544,2012-02-10,1.0,0.7582075972,1.7262112366,1.0027295474,7.7566153613,42.5248312988,5.6351505042,222.5945863978,19.1409507923,0.6340890136,3.3012358784,6.6771552051,8983.7061187353,49.4897262871,30.0815831375,5.7540374555,77.6632041853,30.8901357192,0.9172795511,3.0360148609,1.4829024187,1.7670028054,6.294108727,5.7760254758,1.2091894761,7.7261354159,12.8093866101,1.261278338,0.9387368261,3.7223443779,1125.0511790128,3.1987262112,
545,2012-02-13,1.0,0.7544892108,1.716991097,0.9975856345,7.7547910065,42.4626527841,5.608042855,219.1413912781,18.8961822846,0.6329032745,3.2788592123,6.6468990493,8998.6645540969,49.1496906594,29.8596650068,5.7243096424,77.6067602233,30.8103214124,0.9121774559,3.0267089181,1.4756299985,1.7588652482,6.2913837332,5.712237815,1.1971480308,7.6677984005,12.7059001056,1.2541119662,0.9299834012,3.7206126452,1120.7861777577,3.164478648,
546,2012-02-14,1.0,0.7593591009,1.7186574531,0.9994684486,7.7535879718,42.7215430177,5.6445440049,221.4139266459,19.0576353558,0.6360771509,3.3023008581,6.6682360088,9003.288024907,49.4046624649,30.0539144962,5.7575366391,78.1000835295,30.8398511656,0.9169261144,3.0429797251,1.4851545296,1.7698382565,6.2950869466,5.7217708254,1.2014579695,7.7302756474,12.7394638925,1.264332903,0.9338598223,3.7369580074,1125.0816311033,3.182473992,
547,2012-02-15,1.0,0.7638252368,1.7166972197,0.9970210816,7.7538955087,42.7215093187,5.6770546899,221.2267033303,19.2254812099,0.6376413077,3.3203483043,6.7110449129,8997.2349526428,49.3751909563,30.0316987473,5.7920867705,78.467766575,30.7798655668,0.9221662084,3.0366636114,1.4938893981,1.7645126795,6.2948365414,5.7504582951,1.193553315,7.7153987168,12.7480140544,1.2613046135,0.9314848763,3.7413687748,1123.090436908,3.198518179,
548,2012-02-16,1.0,0.7702973348,1.7371745494,1.0033893083,7.755199507,42.9710368202,5.7256971191,226.3903866893,19.463873055,0.638152827,3.3550300416,6.7836234787,9013.4339855184,49.3953165922,30.3266060699,5.8406254814,78.8091203204,30.899707287,0.9299029425,3.0614697273,1.5065475273,1.7753812972,6.3022646742,5.8169003235,1.2089816669,7.8671237098,12.9526267139,1.270528424,0.9372977969,3.7771529811,1134.6787860114,3.2629795101,
549,2012-02-17,1.0,0.7599361654,1.7136560529,0.9949844213,7.7540846569,42.6650961319,5.6489094916,220.4878790182,18.9991640702,0.631582947,3.3091420321,6.711452238,9034.2655216962,49.2400638346,29.9224865111,5.7587962611,79.3297363022,30.790333612,0.9182308686,3.0360209742,1.4862831522,1.7549965803,6.2971350407,5.6976213998,1.1953795881,7.7423816399,12.7910175545,1.2570104111,0.9294019302,3.7418496846,1124.8271145224,3.1777490691,
550,2012-02-20,1.0,0.753806724,1.7134780642,0.9919342681,7.7546359114,42.5787728027,5.6037238052,216.6440524649,18.7750640736,0.6304839439,3.280943766,6.6417910448,8996.3591135233,49.1346298809,29.7553143374,5.7156641037,79.5039951756,30.7500376903,0.9102216192,3.0184682647,1.4742951907,1.7408412483,6.2951153324,5.644504749,1.1892808684,7.6653098146,12.6870194482,1.2516960651,0.9274084125,3.728026534,1121.7473239861,3.1418664254,
551,2012-02-21,1.0,0.7563152322,1.7145666314,0.9962184238,7.7557858115,42.6720617153,5.6238088035,217.8414763273,18.8413250643,0.6325820602,3.294887309,6.6636666162,8991.2267433066,49.3299047043,29.8366359098,5.7343820905,79.7004991681,30.7600968083,0.9130993798,3.0250340342,1.4792013311,1.7532899713,6.2969293602,5.6874905461,1.1979276963,7.7269702012,12.7277265164,1.2564664952,0.9366964151,3.7343064589,1126.0626229012,3.1641960369,
552,2012-02-22,1.0,0.7558578987,1.7173847317,0.9984882842,7.7557823129,42.6916099773,5.6207860922,218.3068783069,19.0264550265,0.6380952381,3.2949357521,6.6575963719,9052.7135298564,49.1390778534,29.7566137566,5.7343159486,80.2872260015,30.5600907029,0.9124716553,3.0275132275,1.4783068783,1.7515495087,6.2978080121,5.6689342404,1.20430839,7.716175359,12.8197278912,1.2582010582,0.9403628118,3.7543461829,1127.1428571429,3.1644746788,
553,2012-02-23,1.0,0.7518796992,1.7028571429,0.9969172932,7.7557142857,42.7766917293,5.5920300752,217.6691729323,18.8533834586,0.6361654135,3.2769172932,6.6296992481,9061.3383458647,49.1503759398,29.5939849624,5.6992481203,80.2406015038,30.330075188,0.9062406015,3.0160150376,1.4705263158,1.7639097744,6.2997744361,5.6172932331,1.1979699248,7.6887969925,12.7721052632,1.2561654135,0.9345864662,3.7494736842,1128.8195488722,3.1430827068,
554,2012-02-24,1.0,0.7456009544,1.7106322696,0.9985833582,7.7550700865,42.8206084104,5.5444378169,215.2624515359,18.6646286907,0.6323814494,3.2452281539,6.5780644199,9148.8144944826,49.0053683269,29.216373397,5.6533701163,80.5174470623,30.3698180734,0.8983000298,3.014091858,1.4582463466,1.762526096,6.2980912616,5.5759767373,1.1946018491,7.5925290784,12.8188189681,1.2556665673,0.9331941545,3.7643155383,1126.0885773934,3.1065463764,
555,2012-02-27,1.0,0.746937556,1.7092172094,1.0032865252,7.7553032566,43.0049297879,5.5542276666,217.9040932178,18.7242306543,0.6311622348,3.2499253062,6.5979982073,9147.0047804004,49.2851807589,29.042799522,5.6616372871,80.5273379146,30.4399462205,0.9002091425,3.0250224081,1.4608604721,1.7700179265,6.3016133851,5.6001643263,1.1985360024,7.6251867344,12.9286674634,1.2600089633,0.9360621452,3.7974305348,1130.4601135345,3.1175679713,
556,2012-02-28,1.0,0.7432733759,1.7000891928,0.9956890144,7.7547197859,42.9262672811,5.5266091869,215.2742678757,18.5075070611,0.6302214955,3.2317526386,6.5612457262,9027.8058569942,49.0850304742,29.0229671473,5.6273227293,80.563401219,30.3500817601,0.895644418,3.0089936078,1.4536940687,1.7526386205,6.3004310986,5.5596848521,1.192210495,7.5201427085,12.8349933105,1.2521183291,0.9280511372,3.7857142857,1125.1449383083,3.0778950498,
557,2012-02-29,1.0,0.7438815741,1.7014059362,0.9880235067,7.7551141858,42.7270698505,5.531205832,214.766049245,18.4802499442,0.6277616603,3.2348434129,6.5527040095,9044.4989957599,48.9548463885,29.1121029532,5.6341590419,80.2796994718,30.2499442089,0.8964516849,2.9959830395,1.4548835825,1.7444022912,6.2938332218,5.5348508517,1.1829204791,7.4447667931,12.7909692777,1.2442163208,0.923454586,3.7677601726,1117.518411069,3.065684743,
558,2012-03-01,1.0,0.7512019231,1.7192007212,0.9855769231,7.7557842548,42.8380408654,5.5848858173,216.2409855769,18.6974158654,0.6271784856,3.2681039663,6.620718149,9087.3197115385,49.2750901442,29.3216646635,5.6843449519,81.0922475962,30.6002103365,0.9053485577,3.0039813702,1.4692007212,1.753530649,6.2995042067,5.575796274,1.1950871394,7.4741586538,12.817983774,1.249624399,0.9279597356,3.7822265625,1118.4645432692,3.0913461538,
559,2012-03-02,1.0,0.7566013468,1.7183929787,0.9869107967,7.7587954907,42.7343572672,5.6250283726,218.8847696149,18.6994022849,0.6300219414,3.2918211394,6.682000454,9094.3481879398,49.4597866384,29.3012786563,5.7254293713,81.5162290989,30.5697208141,0.9126125445,3.0037830067,1.479760914,1.7611409548,6.2977226299,5.6143602936,1.1992887947,7.5104032685,12.7622001967,1.2504350458,0.9278958917,3.7971551789,1115.7751380797,3.1076643716,
560,2012-03-05,1.0,0.756429652,1.7279878971,0.9931164902,7.763086233,42.8585476551,5.6233736762,220.3177004539,18.7443267776,0.6313540091,3.2906959153,6.6854765507,9129.7579425113,49.7950075643,29.2829046899,5.7220121029,81.3464447806,30.6399394856,0.9123298033,3.0185325265,1.4794251135,1.7666414523,6.3080181543,5.6127080182,1.2133131619,7.5561270802,12.7931921331,1.2562783661,0.9344931921,3.7966717095,1118.0635400908,3.1210287443,
